order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,total_revenue,status,country,region,shipping_days
ORD000601,C00227,P008,2026-03-03,3,80.48,0.05,229.37,Completed,France,West,2
ORD000602,C00308,P008,2024-02-14,1,80.48,0.0,80.48,Completed,Germany,Central,4
ORD000603,C00165,P011,2025-12-30,1,137.22,0.1,123.5,Completed,France,West,7
ORD000604,C00352,P012,2025-04-24,48,37.74,0.0,1811.52,Completed,UK,North,2
ORD000605,C00399,P006,2023-07-12,2,151.4,0.0,302.8,Completed,France,West,5
ORD000606,C00193,P018,2024-02-14,1,61.28,0.0,61.28,Completed,Germany,Central,2
ORD000607,C00238,P023,2025-10-23,2,18.77,0.0,37.54,Completed,Germany,Central,5
ORD000608,C00336,P010,2026-03-24,2,156.32,0.0,312.64,Completed,Spain,South,5
ORD000609,C00326,P011,2025-01-23,1,137.22,0.0,137.22,Pending,Netherlands,North,7
ORD000610,C00244,P021,2025-01-04,1,41.22,0.0,41.22,Pending,Germany,Central,7
ORD000611,C00361,P004,2025-06-30,1,494.79,0.0,494.79,Completed,UK,North,6
ORD000612,C00259,P029,2024-07-28,2,121.11,0.0,242.22,Completed,Germany,Central,6
ORD000613,C00107,P022,2024-11-11,15,10.62,0.0,159.3,Completed,Netherlands,North,1
ORD000614,C00270,P027,2026-05-11,1,41.29,0.0,41.29,Completed,France,West,2
ORD000615,C00443,P011,2025-04-20,1,137.22,0.05,130.36,Completed,Germany,Central,4
ORD000616,C00174,P019,2025-05-13,1,105.44,0.05,100.17,Completed,Netherlands,North,5
ORD000617,C00387,P002,2023-06-26,2,622.48,0.05,1182.71,Completed,Germany,Central,2
ORD000618,C00227,P002,2024-10-23,1,622.48,0.0,622.48,Completed,France,West,2
ORD000619,C00013,P003,2025-03-28,1,176.54,0.0,176.54,Returned,Netherlands,North,5
ORD000620,C00101,P007,2025-04-03,2,45.68,0.05,86.79,Completed,Germany,Central,2
ORD000621,C00013,P018,2025-11-15,1,61.28,0.0,61.28,Pending,Netherlands,North,6
ORD000622,C00105,P025,2023-07-15,2,18.94,0.0,37.88,Returned,France,West,4
ORD000623,C00088,P016,2026-02-09,1,125.53,0.0,125.53,Completed,Germany,Central,1
ORD000624,C00071,P025,2024-01-01,19,18.94,0.0,359.86,Completed,Netherlands,North,7
ORD000625,C00237,P006,2026-03-26,42,151.4,0.15,5404.98,Completed,Germany,Central,7
ORD000626,C00303,P003,2024-10-16,1,176.54,0.0,176.54,Completed,Germany,Central,1
ORD000627,C00490,P017,2023-11-15,1,164.35,0.0,164.35,Completed,Germany,Central,5
ORD000628,C00117,P014,2025-10-11,30,302.9,0.0,9087.0,Completed,Germany,Central,5
ORD000629,C00378,P015,2025-01-28,2,138.08,0.1,248.54,Completed,Germany,Central,1
ORD000630,C00104,P015,2024-01-23,2,138.08,0.0,276.16,Completed,Germany,Central,3
ORD000631,C00116,P021,2025-10-04,1,41.22,0.0,41.22,Completed,Spain,South,3
ORD000632,C00322,P017,2026-04-12,2,164.35,0.0,328.7,Completed,France,West,5
ORD000633,C00101,P024,2024-06-02,1,43.76,0.05,41.57,Completed,Germany,Central,7
ORD000634,C00438,P030,2024-10-18,1,63.56,0.1,57.2,Completed,Germany,Central,5
ORD000635,C00042,P017,2025-06-19,2,164.35,0.0,328.7,Completed,France,West,3
ORD000636,C00102,P010,2023-07-21,1,156.32,0.05,148.5,Completed,France,West,4
ORD000637,C00135,P018,2026-03-17,1,61.28,0.0,61.28,Completed,UK,North,2
ORD000638,C00186,P029,2024-04-12,1,121.11,0.0,121.11,Returned,Germany,Central,4
ORD000639,C00421,P021,2024-11-20,1,41.22,0.0,41.22,Completed,UK,North,3
ORD000640,C00444,P021,2024-09-20,1,41.22,0.0,41.22,Completed,Germany,Central,5
ORD000641,C00153,P004,2024-03-11,1,494.79,0.0,494.79,Completed,Spain,South,7
ORD000642,C00256,P013,2026-06-15,2,157.34,0.0,314.68,Completed,UK,North,2
ORD000643,C00398,P020,2024-08-20,1,141.21,0.0,141.21,Completed,Germany,Central,5
ORD000644,C00313,P004,2025-09-07,16,494.79,0.05,7520.81,Completed,Germany,Central,1
ORD000645,C00259,P023,2024-09-12,2,18.77,0.05,35.66,Completed,Germany,Central,3
ORD000646,C00214,P027,2026-01-16,1,41.29,0.05,39.23,Completed,Germany,Central,1
ORD000647,C00186,P019,2023-09-18,1,105.44,0.0,105.44,Completed,Germany,Central,4
ORD000648,C00209,P007,2026-05-21,1,45.68,0.1,41.11,Completed,Germany,Central,5
ORD000649,C00138,P016,2025-09-09,3,125.53,0.1,338.93,Completed,Germany,Central,1
ORD000650,C00450,P015,2024-05-23,1,138.08,0.0,138.08,Completed,Spain,South,6
ORD000651,C00351,P028,2025-02-17,3,41.33,0.0,123.99,Completed,Germany,Central,1
ORD000652,C00330,P018,2023-10-13,2,61.28,0.0,122.56,Completed,Germany,Central,3
ORD000653,C00326,P002,2023-12-21,1,622.48,0.0,622.48,Completed,Netherlands,North,6
ORD000654,C00237,P021,2023-08-06,10,41.22,0.0,412.2,Completed,Germany,Central,7
ORD000655,C00446,P007,2024-03-05,3,45.68,0.05,130.19,Completed,Germany,Central,5
ORD000656,C00042,P010,2025-11-01,1,156.32,0.0,156.32,Returned,France,West,4
ORD000657,C00117,P022,2023-12-08,12,10.62,0.05,121.07,Completed,Germany,Central,3
ORD000658,C00015,P029,2024-10-04,1,121.11,0.0,121.11,Completed,Netherlands,North,5
ORD000659,C00324,P024,2025-10-27,1,43.76,0.0,43.76,Completed,Germany,Central,1
ORD000660,C00118,P017,2025-02-17,1,164.35,0.0,164.35,Returned,Germany,Central,3
ORD000661,C00332,P011,2026-01-31,1,137.22,0.0,137.22,Completed,Germany,Central,3
ORD000662,C00060,P013,2025-07-04,2,157.34,0.0,314.68,Completed,France,West,6
ORD000663,C00449,P028,2023-10-01,1,41.33,0.0,41.33,Completed,Spain,South,5
ORD000664,C00140,P018,2025-01-27,1,61.28,0.1,55.15,Completed,Spain,South,3
ORD000665,C00376,P027,2025-04-22,1,41.29,0.0,41.29,Completed,Spain,South,6
ORD000666,C00166,P027,2023-11-24,19,41.29,0.0,784.51,Completed,Germany,Central,3
ORD000667,C00055,P021,2024-01-14,1,41.22,0.0,41.22,Completed,Spain,South,1
ORD000668,C00251,P001,2026-02-09,1,332.8,0.1,299.52,Completed,France,West,5
ORD000669,C00037,P018,2025-03-18,1,61.28,0.05,58.22,Completed,Netherlands,North,3
ORD000670,C00422,P016,2024-02-04,1,125.53,0.0,125.53,Completed,Germany,Central,6
ORD000671,C00102,P025,2025-03-22,1,18.94,0.05,17.99,Returned,France,West,2
ORD000672,C00285,P002,2024-10-23,1,622.48,0.0,622.48,Completed,UK,North,3
ORD000673,C00345,P023,2024-02-26,33,18.77,0.05,588.44,Completed,Germany,Central,2
ORD000674,C00146,P017,2023-07-30,3,164.35,0.05,468.4,Completed,Spain,South,6
ORD000675,C00408,P011,2025-01-07,2,137.22,0.0,274.44,Completed,Germany,Central,5
ORD000676,C00376,P006,2023-06-25,1,151.4,0.0,151.4,Completed,Spain,South,6
ORD000677,C00447,P011,2024-10-13,1,137.22,0.0,137.22,Completed,France,West,2
ORD000678,C00192,P002,2024-02-01,2,622.48,0.0,1244.96,Completed,France,West,7
ORD000679,C00469,P024,2024-11-26,2,43.76,0.0,87.52,Completed,UK,North,2
ORD000680,C00346,P005,2024-05-05,2,79.72,0.0,159.44,Completed,UK,North,4
ORD000681,C00252,P028,2024-10-07,1,41.33,0.0,41.33,Completed,Germany,Central,5
ORD000682,C00233,P022,2024-06-29,1,10.62,0.0,10.62,Completed,France,West,7
ORD000683,C00001,P016,2023-07-20,1,125.53,0.0,125.53,Completed,France,West,1
ORD000684,C00216,P006,2025-12-03,2,151.4,0.0,302.8,Completed,France,West,2
ORD000685,C00452,P010,2024-06-22,39,156.32,0.0,6096.48,Completed,Germany,Central,2
ORD000686,C00177,P011,2026-03-10,33,137.22,0.0,4528.26,Completed,Germany,Central,2
ORD000687,C00350,P001,2024-07-08,4,332.8,0.0,1331.2,Completed,Germany,Central,4
ORD000688,C00083,P008,2024-02-27,1,80.48,0.0,80.48,Completed,Germany,Central,1
ORD000689,C00115,P014,2024-10-18,1,302.9,0.0,302.9,Completed,Spain,South,3
ORD000690,C00147,P008,2024-01-10,1,80.48,0.05,76.46,Completed,UK,North,7
ORD000691,C00214,P003,2026-02-09,2,176.54,0.0,353.08,Returned,Germany,Central,2
ORD000692,C00327,P003,2024-02-07,1,176.54,0.0,176.54,Completed,Germany,Central,3
ORD000693,C00234,P030,2025-07-23,1,63.56,0.0,63.56,Completed,UK,North,4
ORD000694,C00214,P011,2024-09-05,2,137.22,0.05,260.72,Returned,Germany,Central,1
ORD000695,C00025,P013,2024-12-22,31,157.34,0.05,4633.66,Completed,Germany,Central,6
ORD000696,C00091,P011,2024-02-16,1,137.22,0.0,137.22,Completed,France,West,6
ORD000697,C00356,P010,2025-10-14,24,156.32,0.1,3376.51,Completed,France,West,5
ORD000698,C00208,P008,2023-11-10,43,80.48,0.1,3114.58,Completed,Germany,Central,4
ORD000699,C00141,P011,2023-06-28,2,137.22,0.0,274.44,Completed,Germany,Central,4
ORD000700,C00207,P024,2026-04-23,2,43.76,0.0,87.52,Completed,UK,North,6
ORD000701,C00254,P007,2025-11-30,1,45.68,0.05,43.4,Completed,Germany,Central,2
ORD000702,C00073,P016,2025-10-13,1,125.53,0.0,125.53,Completed,France,West,5
ORD000703,C00191,P015,2026-01-14,1,138.08,0.0,138.08,Completed,France,West,6
ORD000704,C00269,P022,2025-04-17,1,10.62,0.0,10.62,Completed,Germany,Central,7
ORD000705,C00202,P028,2025-08-31,36,41.33,0.0,1487.88,Completed,France,West,4
ORD000706,C00388,P009,2024-10-10,45,105.66,0.15,4041.5,Completed,Germany,Central,3
ORD000707,C00151,P017,2024-01-17,2,164.35,0.0,328.7,Completed,UK,North,7
ORD000708,C00479,P015,2023-07-06,25,138.08,0.15,2934.2,Completed,Netherlands,North,1
ORD000709,C00184,P025,2024-05-06,1,18.94,0.0,18.94,Completed,Germany,Central,6
ORD000710,C00328,P002,2025-05-26,1,622.48,0.0,622.48,Completed,France,West,7
ORD000711,C00443,P012,2024-05-07,1,37.74,0.0,37.74,Completed,Germany,Central,2
ORD000712,C00458,P017,2025-09-17,1,164.35,0.05,156.13,Completed,Germany,Central,5
ORD000713,C00020,P018,2025-06-01,3,61.28,0.0,183.84,Completed,Germany,Central,6
ORD000714,C00417,P012,2025-11-06,1,37.74,0.0,37.74,Completed,Germany,Central,4
ORD000715,C00420,P002,2025-05-13,1,622.48,0.0,622.48,Completed,France,West,3
ORD000716,C00026,P005,2025-03-15,1,79.72,0.0,79.72,Completed,Germany,Central,7
ORD000717,C00492,P014,2025-06-07,1,302.9,0.0,302.9,Completed,Germany,Central,6
ORD000718,C00061,P009,2024-03-03,1,105.66,0.0,105.66,Completed,Spain,South,4
ORD000719,C00161,P007,2025-11-19,1,45.68,0.0,45.68,Returned,Spain,South,2
ORD000720,C00378,P015,2024-08-31,2,138.08,0.0,276.16,Completed,Germany,Central,7
ORD000721,C00235,P030,2025-05-19,1,63.56,0.0,63.56,Pending,France,West,6
ORD000722,C00186,P024,2025-09-08,1,43.76,0.0,43.76,Completed,Germany,Central,2
ORD000723,C00137,P004,2026-04-29,1,494.79,0.0,494.79,Completed,Germany,Central,5
ORD000724,C00097,P027,2024-11-25,2,41.29,0.0,82.58,Completed,Netherlands,North,2
ORD000725,C00049,P018,2025-09-07,8,61.28,0.15,416.7,Completed,France,West,4
ORD000726,C00052,P004,2026-01-07,1,494.79,0.0,494.79,Completed,Germany,Central,3
ORD000727,C00093,P025,2024-02-04,1,18.94,0.0,18.94,Completed,France,West,1
ORD000728,C00175,P010,2025-09-01,1,156.32,0.0,156.32,Completed,Germany,Central,3
ORD000729,C00176,P021,2024-04-04,2,41.22,0.0,82.44,Completed,France,West,4
ORD000730,C00188,P002,2025-07-30,2,622.48,0.0,1244.96,Completed,France,West,3
ORD000731,C00132,P012,2024-07-07,2,37.74,0.0,75.48,Completed,Spain,South,7
ORD000732,C00134,P009,2024-04-19,22,105.66,0.1,2092.07,Completed,Germany,Central,3
ORD000733,C00129,P028,2025-11-18,1,41.33,0.1,37.2,Completed,Germany,Central,2
ORD000734,C00387,P027,2023-07-08,1,41.29,0.05,39.23,Completed,Germany,Central,6
ORD000735,C00082,P007,2023-11-05,1,45.68,0.05,43.4,Completed,Spain,South,3
ORD000736,C00172,P026,2025-08-05,2,23.99,0.0,47.98,Completed,Germany,Central,6
ORD000737,C00323,P020,2025-09-22,1,141.21,0.0,141.21,Completed,UK,North,5
ORD000738,C00081,P024,2025-04-13,4,43.76,0.05,166.29,Completed,Germany,Central,5
ORD000739,C00369,P021,2025-04-10,1,41.22,0.0,41.22,Completed,UK,North,5
ORD000740,C00203,P010,2025-10-26,1,156.32,0.0,156.32,Completed,UK,North,7
ORD000741,C00353,P009,2026-05-29,1,105.66,0.0,105.66,Completed,Germany,Central,3
ORD000742,C00325,P029,2023-07-29,1,121.11,0.0,121.11,Completed,France,West,7
ORD000743,C00301,P002,2025-04-10,1,622.48,0.0,622.48,Completed,France,West,3
ORD000744,C00012,P005,2025-11-05,2,79.72,0.0,159.44,Completed,Germany,Central,2
ORD000745,C00112,P018,2024-02-10,2,61.28,0.0,122.56,Completed,Spain,South,1
ORD000746,C00369,P023,2024-05-14,1,18.77,0.0,18.77,Completed,UK,North,1
ORD000747,C00136,P001,2026-03-14,2,332.8,0.0,665.6,Completed,Spain,South,1
ORD000748,C00473,P028,2025-04-05,1,41.33,0.0,41.33,Completed,Germany,Central,5
ORD000749,C00193,P015,2024-09-11,3,138.08,0.0,414.24,Completed,Germany,Central,3
ORD000750,C00017,P022,2025-09-09,2,10.62,0.1,19.12,Completed,Germany,Central,1
ORD000751,C00288,P017,2025-03-04,2,164.35,0.0,328.7,Completed,France,West,6
ORD000752,C00229,P011,2025-02-26,2,137.22,0.05,260.72,Completed,UK,North,2
ORD000753,C00405,P001,2024-07-02,1,332.8,0.0,332.8,Completed,Germany,Central,4
ORD000754,C00276,P004,2026-04-11,2,494.79,0.0,989.58,Completed,Netherlands,North,1
ORD000755,C00082,P018,2026-03-02,3,61.28,0.0,183.84,Completed,Spain,South,6
ORD000756,C00392,P016,2026-01-02,2,125.53,0.0,251.06,Completed,Netherlands,North,5
ORD000757,C00198,P002,2024-03-01,1,622.48,0.05,591.36,Completed,Netherlands,North,4
ORD000758,C00139,P007,2023-08-22,2,45.68,0.0,91.36,Completed,Germany,Central,4
ORD000759,C00402,P023,2024-06-29,1,18.77,0.0,18.77,Completed,Netherlands,North,4
ORD000760,C00414,P024,2024-03-04,1,43.76,0.0,43.76,Completed,Netherlands,North,6
ORD000761,C00024,P022,2025-07-03,1,10.62,0.0,10.62,Completed,Germany,Central,4
ORD000762,C00402,P029,2023-08-01,1,121.11,0.0,121.11,Completed,Netherlands,North,5
ORD000763,C00415,P019,2025-03-04,1,105.44,0.05,100.17,Completed,Germany,Central,3
ORD000764,C00483,P005,2026-05-03,8,79.72,0.0,637.76,Completed,Germany,Central,5
ORD000765,C00273,P011,2023-12-17,1,137.22,0.0,137.22,Completed,Germany,Central,7
ORD000766,C00191,P007,2026-01-28,1,45.68,0.05,43.4,Completed,France,West,5
ORD000767,C00101,P023,2024-08-08,1,18.77,0.0,18.77,Completed,Germany,Central,4
ORD000768,C00011,P001,2025-11-27,8,332.8,0.0,2662.4,Completed,France,West,7
ORD000769,C00403,P009,2026-02-13,6,105.66,0.15,538.87,Completed,UK,North,2
ORD000770,C00041,P003,2025-03-29,44,176.54,0.0,7767.76,Completed,Spain,South,7
ORD000771,C00414,P025,2024-12-22,2,18.94,0.0,37.88,Completed,Netherlands,North,5
ORD000772,C00313,P001,2025-09-10,46,332.8,0.0,15308.8,Completed,Germany,Central,1
ORD000773,C00209,P025,2025-10-24,1,18.94,0.0,18.94,Completed,Germany,Central,2
ORD000774,C00398,P006,2026-02-22,2,151.4,0.0,302.8,Returned,Germany,Central,2
ORD000775,C00056,P024,2025-12-04,3,43.76,0.0,131.28,Completed,France,West,5
ORD000776,C00391,P003,2025-07-20,1,176.54,0.0,176.54,Completed,Germany,Central,3
ORD000777,C00333,P010,2023-12-31,1,156.32,0.0,156.32,Pending,France,West,6
ORD000778,C00292,P025,2026-04-26,1,18.94,0.0,18.94,Completed,Germany,Central,7
ORD000779,C00025,P029,2025-04-27,10,121.11,0.05,1150.54,Pending,Germany,Central,3
ORD000780,C00324,P017,2024-03-19,1,164.35,0.0,164.35,Completed,Germany,Central,5
ORD000781,C00211,P009,2024-05-26,1,105.66,0.0,105.66,Completed,Netherlands,North,4
ORD000782,C00367,P016,2025-01-09,1,125.53,0.0,125.53,Completed,Germany,Central,5
ORD000783,C00191,P022,2023-09-30,1,10.62,0.0,10.62,Completed,France,West,5
ORD000784,C00461,P015,2025-07-12,25,138.08,0.05,3279.4,Completed,Germany,Central,2
ORD000785,C00310,P017,2024-03-09,1,164.35,0.0,164.35,Completed,Netherlands,North,7
ORD000786,C00398,P027,2023-07-02,1,41.29,0.0,41.29,Completed,Germany,Central,7
ORD000787,C00392,P003,2025-10-31,1,176.54,0.0,176.54,Completed,Netherlands,North,5
ORD000788,C00229,P012,2025-08-19,1,37.74,0.0,37.74,Completed,UK,North,1
ORD000789,C00295,P006,2024-07-21,1,151.4,0.0,151.4,Completed,UK,North,3
ORD000790,C00147,P013,2025-05-08,1,157.34,0.0,157.34,Completed,UK,North,3
ORD000791,C00030,P001,2024-05-13,1,332.8,0.0,332.8,Completed,Germany,Central,1
ORD000792,C00025,P027,2024-08-23,39,41.29,0.1,1449.28,Completed,Germany,Central,2
ORD000793,C00306,P004,2023-08-28,1,494.79,0.0,494.79,Completed,Germany,Central,6
ORD000794,C00364,P023,2023-12-08,1,18.77,0.0,18.77,Completed,Netherlands,North,1
ORD000795,C00323,P014,2024-05-07,2,302.9,0.0,605.8,Completed,UK,North,6
ORD000796,C00446,P026,2026-06-07,3,23.99,0.0,71.97,Completed,Germany,Central,5
ORD000797,C00459,P028,2024-07-04,1,41.33,0.0,41.33,Completed,Germany,Central,3
ORD000798,C00465,P028,2025-03-22,2,41.33,0.0,82.66,Completed,UK,North,5
ORD000799,C00062,P017,2023-12-22,2,164.35,0.0,328.7,Completed,Germany,Central,1
ORD000800,C00317,P024,2024-11-22,1,43.76,0.0,43.76,Completed,Germany,Central,1
ORD000801,C00081,P022,2024-04-03,2,10.62,0.05,20.18,Completed,Germany,Central,5
ORD000802,C00428,P029,2023-08-17,2,121.11,0.0,242.22,Completed,Germany,Central,2
ORD000803,C00136,P021,2024-09-27,1,41.22,0.0,41.22,Completed,Spain,South,1
ORD000804,C00328,P026,2024-06-21,2,23.99,0.0,47.98,Completed,France,West,5
ORD000805,C00346,P011,2025-02-21,1,137.22,0.1,123.5,Returned,UK,North,1
ORD000806,C00323,P004,2025-12-05,1,494.79,0.0,494.79,Completed,UK,North,1
ORD000807,C00271,P017,2024-03-25,3,164.35,0.0,493.05,Completed,Germany,Central,2
ORD000808,C00044,P006,2024-01-24,1,151.4,0.0,151.4,Completed,France,West,7
ORD000809,C00251,P020,2025-07-30,1,141.21,0.0,141.21,Completed,France,West,5
ORD000810,C00013,P007,2024-01-05,1,45.68,0.05,43.4,Completed,Netherlands,North,1
ORD000811,C00384,P030,2025-12-18,1,63.56,0.0,63.56,Pending,Germany,Central,3
ORD000812,C00337,P001,2025-11-05,1,332.8,0.1,299.52,Returned,France,West,6
ORD000813,C00085,P030,2024-10-27,1,63.56,0.05,60.38,Completed,France,West,7
ORD000814,C00463,P021,2026-06-05,1,41.22,0.0,41.22,Completed,Netherlands,North,4
ORD000815,C00255,P002,2023-10-19,1,622.48,0.0,622.48,Completed,Germany,Central,7
ORD000816,C00023,P020,2024-05-22,4,141.21,0.0,564.84,Completed,Germany,Central,7
ORD000817,C00314,P029,2025-09-11,3,121.11,0.0,363.33,Completed,Spain,South,1
ORD000818,C00010,P005,2024-03-12,1,79.72,0.0,79.72,Returned,UK,North,1
ORD000819,C00371,P003,2025-09-04,1,176.54,0.0,176.54,Completed,France,West,2
ORD000820,C00057,P024,2025-02-11,1,43.76,0.0,43.76,Completed,Germany,Central,2
ORD000821,C00459,P003,2025-10-08,1,176.54,0.1,158.89,Completed,Germany,Central,5
ORD000822,C00383,P017,2024-09-21,1,164.35,0.05,156.13,Completed,Germany,Central,2
ORD000823,C00080,P030,2025-11-08,1,63.56,0.0,63.56,Completed,Germany,Central,1
ORD000824,C00245,P005,2024-04-25,1,79.72,0.0,79.72,Pending,Germany,Central,4
ORD000825,C00307,P025,2023-06-24,3,18.94,0.0,56.82,Completed,Germany,Central,7
ORD000826,C00061,P010,2024-01-27,1,156.32,0.1,140.69,Completed,Spain,South,5
ORD000827,C00331,P018,2024-05-01,1,61.28,0.0,61.28,Completed,Germany,Central,6
ORD000828,C00033,P024,2024-02-03,2,43.76,0.0,87.52,Completed,Netherlands,North,7
ORD000829,C00444,P012,2025-10-16,1,37.74,0.0,37.74,Completed,Germany,Central,7
ORD000830,C00475,P016,2023-09-09,1,125.53,0.0,125.53,Completed,Germany,Central,7
ORD000831,C00254,P008,2025-04-19,1,80.48,0.0,80.48,Completed,Germany,Central,2
ORD000832,C00377,P001,2026-02-03,1,332.8,0.0,332.8,Completed,France,West,4
ORD000833,C00023,P018,2023-12-05,1,61.28,0.05,58.22,Completed,Germany,Central,3
ORD000834,C00473,P023,2024-02-17,1,18.77,0.0,18.77,Completed,Germany,Central,3
ORD000835,C00475,P001,2025-08-20,2,332.8,0.0,665.6,Completed,Germany,Central,4
ORD000836,C00017,P012,2024-07-15,1,37.74,0.0,37.74,Completed,Germany,Central,4
ORD000837,C00336,P016,2025-09-20,2,125.53,0.05,238.51,Completed,Spain,South,3
ORD000838,C00419,P028,2026-01-07,1,41.33,0.0,41.33,Completed,Germany,Central,5
ORD000839,C00405,P017,2025-02-27,1,164.35,0.0,164.35,Completed,Germany,Central,2
ORD000840,C00011,P022,2025-03-29,40,10.62,0.0,424.8,Completed,France,West,6
ORD000841,C00066,P027,2023-11-19,14,41.29,0.1,520.25,Completed,France,West,7
ORD000842,C00497,P012,2025-07-10,37,37.74,0.05,1326.56,Completed,Germany,Central,3
ORD000843,C00349,P021,2025-07-06,41,41.22,0.1,1521.02,Completed,Netherlands,North,3
ORD000844,C00283,P001,2024-07-18,35,332.8,0.05,11065.6,Completed,France,West,2
ORD000845,C00130,P001,2024-07-30,1,332.8,0.0,332.8,Completed,Germany,Central,2
ORD000846,C00290,P016,2025-02-12,1,125.53,0.05,119.25,Completed,Germany,Central,7
ORD000847,C00307,P005,2024-11-13,1,79.72,0.05,75.73,Completed,Germany,Central,1
ORD000848,C00281,P024,2025-12-07,1,43.76,0.05,41.57,Completed,Germany,Central,5
ORD000849,C00262,P002,2025-11-03,1,622.48,0.05,591.36,Completed,Netherlands,North,1
ORD000850,C00331,P008,2025-01-15,3,80.48,0.0,241.44,Returned,Germany,Central,4
ORD000851,C00456,P013,2025-10-21,1,157.34,0.0,157.34,Completed,France,West,6
ORD000852,C00093,P014,2025-06-15,3,302.9,0.0,908.7,Completed,France,West,2
ORD000853,C00185,P015,2024-08-09,4,138.08,0.0,552.32,Completed,Netherlands,North,2
ORD000854,C00496,P018,2023-11-09,1,61.28,0.0,61.28,Completed,Germany,Central,6
ORD000855,C00420,P020,2026-06-03,1,141.21,0.0,141.21,Completed,France,West,1
ORD000856,C00305,P018,2025-09-01,1,61.28,0.0,61.28,Completed,Germany,Central,7
ORD000857,C00245,P028,2026-04-02,2,41.33,0.0,82.66,Completed,Germany,Central,1
ORD000858,C00306,P024,2023-08-16,2,43.76,0.0,87.52,Completed,Germany,Central,1
ORD000859,C00444,P003,2026-06-09,1,176.54,0.0,176.54,Completed,Germany,Central,5
ORD000860,C00012,P011,2023-10-10,1,137.22,0.05,130.36,Completed,Germany,Central,3
ORD000861,C00469,P003,2026-01-22,1,176.54,0.1,158.89,Returned,UK,North,6
ORD000862,C00408,P002,2024-12-22,1,622.48,0.0,622.48,Completed,Germany,Central,1
ORD000863,C00206,P015,2025-03-29,1,138.08,0.0,138.08,Completed,Germany,Central,2
ORD000864,C00462,P022,2024-10-22,43,10.62,0.1,410.99,Completed,Germany,Central,3
ORD000865,C00184,P015,2023-11-13,1,138.08,0.0,138.08,Completed,Germany,Central,7
ORD000866,C00069,P019,2024-08-08,1,105.44,0.0,105.44,Completed,France,West,7
ORD000867,C00377,P013,2026-05-25,1,157.34,0.0,157.34,Completed,France,West,3
ORD000868,C00038,P030,2025-05-07,1,63.56,0.0,63.56,Completed,France,West,7
ORD000869,C00115,P026,2023-06-20,1,23.99,0.05,22.79,Completed,Spain,South,5
ORD000870,C00249,P011,2026-04-19,1,137.22,0.0,137.22,Completed,Germany,Central,6
ORD000871,C00193,P007,2024-06-17,2,45.68,0.0,91.36,Completed,Germany,Central,7
ORD000872,C00127,P015,2024-05-16,1,138.08,0.0,138.08,Completed,Germany,Central,6
ORD000873,C00173,P024,2025-04-08,1,43.76,0.0,43.76,Completed,Germany,Central,3
ORD000874,C00217,P001,2026-05-22,1,332.8,0.0,332.8,Completed,UK,North,6
ORD000875,C00118,P020,2024-11-11,1,141.21,0.05,134.15,Completed,Germany,Central,2
ORD000876,C00163,P028,2025-09-10,3,41.33,0.0,123.99,Completed,Germany,Central,1
ORD000877,C00054,P007,2024-04-27,34,45.68,0.1,1397.81,Completed,Spain,South,2
ORD000878,C00343,P021,2024-10-23,2,41.22,0.05,78.32,Completed,Germany,Central,7
ORD000879,C00406,P021,2024-02-22,2,41.22,0.0,82.44,Pending,Germany,Central,6
ORD000880,C00178,P018,2023-09-26,1,61.28,0.05,58.22,Completed,France,West,6
ORD000881,C00473,P027,2023-08-09,1,41.29,0.0,41.29,Completed,Germany,Central,1
ORD000882,C00192,P003,2023-07-06,2,176.54,0.0,353.08,Completed,France,West,3
ORD000883,C00279,P022,2025-04-08,2,10.62,0.0,21.24,Completed,Germany,Central,6
ORD000884,C00255,P022,2025-07-22,1,10.62,0.05,10.09,Returned,Germany,Central,6
ORD000885,C00292,P007,2026-03-29,1,45.68,0.0,45.68,Completed,Germany,Central,4
ORD000886,C00110,P003,2023-10-21,6,176.54,0.1,953.32,Completed,Germany,Central,7
ORD000887,C00426,P014,2025-01-23,1,302.9,0.0,302.9,Returned,Germany,Central,5
ORD000888,C00312,P021,2025-12-05,2,41.22,0.0,82.44,Pending,Germany,Central,5
ORD000889,C00406,P027,2024-01-10,4,41.29,0.1,148.64,Completed,Germany,Central,3
ORD000890,C00046,P025,2024-07-20,1,18.94,0.0,18.94,Completed,France,West,4
ORD000891,C00159,P022,2024-12-31,1,10.62,0.0,10.62,Completed,Germany,Central,5
ORD000892,C00382,P029,2025-09-23,2,121.11,0.0,242.22,Completed,France,West,6
ORD000893,C00179,P017,2024-04-01,4,164.35,0.0,657.4,Completed,Germany,Central,7
ORD000894,C00025,P030,2024-06-16,5,63.56,0.1,286.02,Completed,Germany,Central,2
ORD000895,C00032,P026,2024-06-07,1,23.99,0.1,21.59,Completed,France,West,4
ORD000896,C00327,P028,2023-10-23,2,41.33,0.05,78.53,Completed,Germany,Central,7
ORD000897,C00338,P006,2026-02-27,1,151.4,0.05,143.83,Completed,Spain,South,5
ORD000898,C00074,P003,2025-05-21,1,176.54,0.05,167.71,Completed,UK,North,3
ORD000899,C00180,P002,2025-03-11,2,622.48,0.0,1244.96,Completed,Germany,Central,6
ORD000900,C00122,P003,2025-08-20,3,176.54,0.0,529.62,Pending,Spain,South,3
ORD000901,C00466,P004,2026-04-18,1,494.79,0.0,494.79,Completed,France,West,1
